PRODUCT,WEEKNO,MONTHNO,REGION,ORDERQTY
74,74,17,3,11
74,93,22,3,12
74,95,22,3,28
74,96,23,3,9
74,97,23,3,1
74,98,23,3,1
74,99,23,3,3
74,104,24,3,673
74,105,25,3,115
74,21,5,4,60
74,22,5,4,451
74,23,6,4,450
74,27,7,4,1
74,29,7,4,1
74,30,7,4,1
74,34,8,4,1
74,35,8,4,303
74,44,11,4,334
74,45,11,4,1
74,46,11,4,316
74,47,11,4,334
74,48,11,4,30
74,49,12,4,32
74,50,12,4,2
74,51,12,4,36
74,52,12,4,1825
74,53,13,4,2
74,54,13,4,1
74,57,14,4,51
74,58,14,4,1549
74,59,14,4,1601
74,60,14,4,224
74,61,14,4,900
74,62,15,4,3
74,63,15,4,109
74,66,16,4,42
74,67,16,4,297
74,68,16,4,1
74,70,17,4,5
74,71,17,4,1
74,74,17,4,1
74,92,22,4,6
74,94,22,4,50
74,95,22,4,140
74,96,23,4,449
74,97,23,4,13
74,98,23,4,4321
74,99,23,4,37
74,100,23,4,7
74,104,24,4,73
75,1,1,1,105
75,2,1,1,75
75,3,1,1,55
75,5,2,1,56
75,7,2,1,93
75,9,2,1,207
75,10,3,1,94
75,13,3,1,97
75,14,4,1,1
75,17,4,1,673
75,18,5,1,119
75,19,5,1,21
75,20,5,1,98
75,21,5,1,13
75,22,5,1,83
75,23,6,1,3
75,24,6,1,463
75,25,6,1,65
75,26,6,1,101
75,27,7,1,1
75,28,7,1,18
75,29,7,1,135
75,30,7,1,109
75,31,8,1,1
75,32,8,1,342
75,33,8,1,5
75,34,8,1,63
75,35,8,1,54
75,36,9,1,77
75,38,9,1,101
75,39,9,1,8
75,40,10,1,116
75,41,10,1,15
75,42,10,1,24
75,43,10,1,77
75,44,11,1,99
75,45,11,1,50
75,46,11,1,86
75,47,11,1,609
75,48,11,1,16
75,49,12,1,5
75,50,12,1,98
75,51,12,1,56
75,52,12,1,66
75,53,13,1,167
75,54,13,1,50
75,55,13,1,90
75,56,13,1,10
75,57,14,1,2
75,58,14,1,90
75,60,14,1,57
75,61,14,1,3
75,63,15,1,3
75,64,15,1,72
75,65,15,1,87
75,66,16,1,9
75,67,16,1,3
75,68,16,1,210
75,69,16,1,32
75,70,17,1,360
75,71,17,1,201
75,72,17,1,1
75,73,17,1,301
75,74,17,1,2
75,75,18,1,144
75,76,18,1,423
75,77,18,1,1
75,79,19,1,401
75,80,19,1,8
75,81,19,1,294
75,85,20,1,17
75,86,20,1,150
75,87,20,1,427
75,88,21,1,55
75,102,24,1,354
75,104,24,1,779
75,105,25,1,29
75,1,1,2,52
75,6,2,2,1
75,7,2,2,102
75,10,3,2,131
75,13,3,2,1
75,17,4,2,181
75,18,5,2,135
75,19,5,2,1
75,20,5,2,25
75,21,5,2,2
75,23,6,2,12
75,24,6,2,186
75,25,6,2,29
75,27,7,2,26
75,28,7,2,110
75,29,7,2,225
75,30,7,2,27
75,31,8,2,32
75,32,8,2,25
75,33,8,2,60
75,34,8,2,710
75,35,8,2,8
75,36,9,2,4
75,37,9,2,116
75,38,9,2,21
75,39,9,2,27
75,40,10,2,34
75,41,10,2,7
75,42,10,2,50
75,43,10,2,41
75,44,11,2,74
75,45,11,2,27
75,46,11,2,89
75,47,11,2,766
75,48,11,2,54
75,49,12,2,12
75,50,12,2,51
75,51,12,2,4
75,53,13,2,5
75,54,13,2,1
75,55,13,2,14
75,56,13,2,13
75,57,14,2,25
75,59,14,2,54
75,60,14,2,2350
75,61,14,2,1
75,62,15,2,66
75,63,15,2,1791
75,64,15,2,2
75,65,15,2,140
75,66,16,2,103
75,67,16,2,43
75,68,16,2,2
75,69,16,2,6
75,70,17,2,85
75,71,17,2,1
75,72,17,2,7
75,73,17,2,21
75,74,17,2,11
75,75,18,2,27
75,76,18,2,46
75,77,18,2,1
75,79,19,2,38
75,80,19,2,48
75,82,19,2,184
75,85,20,2,6
75,87,20,2,637
75,88,21,2,110
75,91,21,2,76
75,102,24,2,6
75,104,24,2,57
75,105,25,2,51
75,1,1,3,334
75,2,1,3,7
75,4,2,3,1
75,6,2,3,6
75,7,2,3,183
75,10,3,3,96
75,13,3,3,46
75,17,4,3,397
75,18,5,3,277
75,19,5,3,102
75,20,5,3,616
75,21,5,3,114
75,22,5,3,212
75,23,6,3,155
75,24,6,3,231
75,25,6,3,190
75,26,6,3,233
75,27,7,3,143
75,28,7,3,384
75,29,7,3,300
75,30,7,3,27
75,31,8,3,306
75,32,8,3,532
75,33,8,3,764
75,34,8,3,148
75,35,8,3,217
75,36,9,3,60
75,37,9,3,215
75,38,9,3,130
75,39,9,3,55
75,40,10,3,176
75,41,10,3,114
75,42,10,3,383
75,43,10,3,74
75,44,11,3,1353
75,45,11,3,212
75,46,11,3,327
75,47,11,3,1035
75,48,11,3,27
75,49,12,3,5
75,50,12,3,260
75,51,12,3,87
75,52,12,3,158
75,53,13,3,199
75,54,13,3,1411
75,55,13,3,456
75,57,14,3,71
75,58,14,3,13
75,59,14,3,430
75,60,14,3,1
75,61,14,3,20
75,62,15,3,74
75,63,15,3,281
75,64,15,3,184
75,65,15,3,248
75,66,16,3,24
75,67,16,3,507
75,68,16,3,10
75,69,16,3,603
75,70,17,3,1
75,71,17,3,338
75,72,17,3,1
75,73,17,3,747
75,74,17,3,6
75,75,18,3,439
75,76,18,3,345
75,79,19,3,1049
75,80,19,3,16
75,81,19,3,15
75,82,19,3,116
75,83,20,3,65
75,84,20,3,70
75,85,20,3,701
75,86,20,3,131
75,87,20,3,5
75,88,21,3,1403
75,92,22,3,47
75,93,22,3,79
75,99,23,3,1
75,103,24,3,1189
75,104,24,3,1377
75,105,25,3,10
75,1,1,4,10
75,2,1,4,1733
75,3,1,4,10
75,4,2,4,44
75,5,2,4,545
75,6,2,4,5
75,7,2,4,1516
75,9,2,4,5
75,10,3,4,2047
75,11,3,4,44
75,13,3,4,1058
75,14,4,4,3
75,15,4,4,550
75,16,4,4,868
75,17,4,4,2255
75,18,5,4,3257
75,19,5,4,1271
75,20,5,4,106
75,21,5,4,1175
75,22,5,4,1875
75,23,6,4,145
75,24,6,4,368
75,25,6,4,110
75,26,6,4,6
75,27,7,4,378
75,28,7,4,1193
75,29,7,4,3393
75,30,7,4,245
75,31,8,4,132
75,32,8,4,98
75,33,8,4,147
75,34,8,4,98
75,35,8,4,345
75,36,9,4,32
75,37,9,4,18
75,38,9,4,12
75,39,9,4,58
75,40,10,4,63
75,41,10,4,56
75,42,10,4,55
75,43,10,4,828
75,44,11,4,214
75,45,11,4,259
75,46,11,4,1189
75,47,11,4,2255
75,48,11,4,569
75,49,12,4,102
75,50,12,4,33
75,51,12,4,62
75,52,12,4,19
75,53,13,4,7
75,54,13,4,56
75,55,13,4,31
75,56,13,4,1
75,57,14,4,54
75,58,14,4,146
75,59,14,4,2
75,60,14,4,454
75,61,14,4,158
75,62,15,4,13
75,63,15,4,147
75,64,15,4,249
75,65,15,4,77
75,66,16,4,710
75,67,16,4,91
75,68,16,4,79
75,69,16,4,1526
75,70,17,4,51
75,71,17,4,52
75,72,17,4,2
75,73,17,4,17
75,74,17,4,102
75,75,18,4,380
75,76,18,4,61
75,77,18,4,250
75,79,19,4,201
75,80,19,4,90
75,81,19,4,16
75,82,19,4,236
75,85,20,4,10
75,87,20,4,288
75,88,21,4,2833
75,89,21,4,40
75,91,21,4,2116
75,93,22,4,350
75,97,23,4,3472
75,98,23,4,113
75,100,23,4,65
75,101,24,4,609
75,102,24,4,1328
75,103,24,4,210
75,104,24,4,2896
75,105,25,4,19
76,2,1,1,108
76,3,1,1,59
76,5,2,1,50
76,6,2,1,699
76,7,2,1,399
76,8,2,1,307
76,9,2,1,181
76,10,3,1,275
76,11,3,1,48
76,12,3,1,20
76,13,3,1,224
76,14,4,1,213
76,15,4,1,243
76,17,4,1,892
76,18,5,1,294
76,19,5,1,65
76,20,5,1,68
76,21,5,1,90
76,22,5,1,126
76,23,6,1,50
76,24,6,1,20
76,25,6,1,106
76,26,6,1,23
76,27,7,1,65
76,28,7,1,6
76,29,7,1,60
76,30,7,1,7
76,31,8,1,52
76,33,8,1,11
76,34,8,1,19
76,35,8,1,114
76,36,9,1,61
76,38,9,1,130
76,39,9,1,71
76,40,10,1,207
76,41,10,1,2
76,42,10,1,23
76,43,10,1,53
76,44,11,1,6
76,45,11,1,6
76,47,11,1,205
76,49,12,1,21
76,50,12,1,54
76,51,12,1,7
76,52,12,1,3
76,53,13,1,29
76,54,13,1,2
76,56,13,1,1
76,59,14,1,93
76,60,14,1,6
76,61,14,1,2
76,62,15,1,2
76,63,15,1,58
76,64,15,1,52
76,66,16,1,41
76,67,16,1,37
76,68,16,1,121
76,69,16,1,2
76,70,17,1,24
76,71,17,1,30
76,72,17,1,272
76,73,17,1,5
76,74,17,1,5
76,75,18,1,7
76,76,18,1,4
76,77,18,1,2
76,78,18,1,10
76,79,19,1,107
76,80,19,1,1
76,82,19,1,50
76,83,20,1,83
76,85,20,1,4
76,86,20,1,12
76,87,20,1,1
76,96,23,1,82
76,97,23,1,6
76,98,23,1,12
76,99,23,1,14
76,100,23,1,2
76,101,24,1,14
76,102,24,1,57
76,103,24,1,4
76,104,24,1,9
76,105,25,1,4
76,3,1,2,812
76,6,2,2,676
76,7,2,2,13
76,10,3,2,3
76,11,3,2,10
76,13,3,2,23
76,14,4,2,1
76,15,4,2,2
76,18,5,2,8
76,19,5,2,3
76,22,5,2,927
76,23,6,2,11
76,24,6,2,1
76,25,6,2,15
76,26,6,2,1
76,27,7,2,1
76,28,7,2,354
76,29,7,2,12
76,30,7,2,221
76,31,8,2,2
76,32,8,2,41
76,34,8,2,2
76,35,8,2,32
76,36,9,2,8
76,37,9,2,6
76,38,9,2,56
76,39,9,2,1
76,40,10,2,63
76,41,10,2,49
76,42,10,2,3
76,43,10,2,1
76,44,11,2,3
76,48,11,2,36
76,49,12,2,4
76,50,12,2,21
76,51,12,2,5
76,52,12,2,63
76,53,13,2,106
76,54,13,2,4
76,59,14,2,401
76,60,14,2,1
76,61,14,2,51
76,63,15,2,10
76,64,15,2,27
76,65,15,2,15
76,66,16,2,2
76,67,16,2,2
76,68,16,2,19
76,69,16,2,9
76,70,17,2,158
76,71,17,2,29
76,72,17,2,3
76,73,17,2,2
76,74,17,2,3
76,75,18,2,2
76,76,18,2,26
76,77,18,2,38
76,78,18,2,3
76,79,19,2,17
76,80,19,2,2
76,82,19,2,2
76,83,20,2,1
76,85,20,2,1
76,86,20,2,6
76,87,20,2,15
76,96,23,2,38
76,97,23,2,11
76,98,23,2,11
76,99,23,2,7
76,100,23,2,1
76,101,24,2,31
76,102,24,2,20
76,103,24,2,2
76,104,24,2,3
76,3,1,3,2228
76,4,2,3,870
76,5,2,3,82
76,6,2,3,218
76,7,2,3,16
76,8,2,3,1
76,9,2,3,1
76,10,3,3,158
76,11,3,3,1
76,13,3,3,45
76,14,4,3,36
76,15,4,3,22
76,16,4,3,26
76,17,4,3,66
76,18,5,3,45
76,19,5,3,100
76,20,5,3,18
76,21,5,3,21
76,22,5,3,6
76,23,6,3,1605
76,24,6,3,33
76,25,6,3,256
76,26,6,3,354
76,27,7,3,90
76,28,7,3,94
76,29,7,3,149
76,30,7,3,101
76,31,8,3,130
76,32,8,3,29
76,33,8,3,179
76,34,8,3,43
76,35,8,3,294
76,36,9,3,332
76,37,9,3,61
76,38,9,3,35
76,39,9,3,71
76,40,10,3,140
76,41,10,3,106
76,42,10,3,99
76,43,10,3,61
76,44,11,3,50
76,45,11,3,116
76,46,11,3,59
76,47,11,3,24
76,48,11,3,66
76,49,12,3,156
76,50,12,3,51
76,51,12,3,59
76,52,12,3,156
76,53,13,3,256
76,54,13,3,632
76,55,13,3,1
76,56,13,3,27
76,57,14,3,93
76,59,14,3,2564
76,60,14,3,983
76,61,14,3,1102
76,62,15,3,665
76,63,15,3,10
76,64,15,3,557
76,65,15,3,143
76,66,16,3,213
76,67,16,3,320
76,68,16,3,35
76,69,16,3,29
76,70,17,3,278
76,71,17,3,42
76,72,17,3,42
76,73,17,3,11
76,74,17,3,96
76,75,18,3,154
76,76,18,3,173
76,77,18,3,54
76,78,18,3,140
76,79,19,3,121
76,80,19,3,54
76,81,19,3,14
76,82,19,3,68
76,83,20,3,68
76,85,20,3,2
76,86,20,3,89
76,87,20,3,28
76,88,21,3,3
76,96,23,3,58
76,97,23,3,682
76,98,23,3,94
76,99,23,3,78
76,100,23,3,131
76,101,24,3,31
76,102,24,3,77
76,103,24,3,76
76,104,24,3,101
76,105,25,3,164
76,1,1,4,415
76,2,1,4,432
76,3,1,4,319
76,4,2,4,23
76,5,2,4,1
76,6,2,4,3182
76,7,2,4,58
76,8,2,4,37
76,9,2,4,363
76,10,3,4,123
76,11,3,4,401
76,13,3,4,529
76,14,4,4,59
76,15,4,4,3
76,16,4,4,16
76,17,4,4,2163
76,18,5,4,311
76,19,5,4,278
76,20,5,4,158
76,21,5,4,80
76,22,5,4,225
76,23,6,4,203
76,24,6,4,2455
76,25,6,4,238
76,26,6,4,56
76,27,7,4,49
76,28,7,4,95
76,29,7,4,767
76,30,7,4,293
76,31,8,4,235
76,32,8,4,262
76,33,8,4,328
76,34,8,4,1308
76,35,8,4,242
76,36,9,4,71
76,37,9,4,20
76,38,9,4,106
76,39,9,4,69
76,40,10,4,29
76,41,10,4,18
76,42,10,4,4
76,43,10,4,290
76,44,11,4,4
76,45,11,4,177
76,47,11,4,540
76,48,11,4,398
76,49,12,4,32
76,50,12,4,2086
76,51,12,4,6000
76,52,12,4,870
76,53,13,4,35
76,54,13,4,17
76,56,13,4,113
76,59,14,4,286
76,60,14,4,24
76,61,14,4,23
76,62,15,4,29
76,63,15,4,91
76,64,15,4,75
76,65,15,4,1
76,66,16,4,2
76,67,16,4,116
76,68,16,4,35
76,69,16,4,8
76,70,17,4,79
76,71,17,4,59
76,72,17,4,7
76,73,17,4,1
76,74,17,4,77
76,75,18,4,5
76,76,18,4,211
76,77,18,4,1
76,78,18,4,49
76,79,19,4,55
76,80,19,4,33
76,83,20,4,470
76,84,20,4,10
76,85,20,4,35
76,86,20,4,7
76,87,20,4,9
76,96,23,4,46
76,97,23,4,18
76,98,23,4,9
76,99,23,4,609
76,100,23,4,235
76,101,24,4,25
76,102,24,4,32
76,103,24,4,7
76,104,24,4,3
76,105,25,4,125
77,1,1,1,313
77,2,1,1,15
77,3,1,1,785
77,4,2,1,163
77,5,2,1,31
77,6,2,1,36
77,7,2,1,349
77,8,2,1,48
77,9,2,1,33
77,10,3,1,53
77,11,3,1,69
77,12,3,1,9
77,13,3,1,74
77,14,4,1,19
77,16,4,1,13
77,17,4,1,84
77,18,5,1,65
77,19,5,1,83
77,20,5,1,121
77,21,5,1,72
77,22,5,1,27
77,23,6,1,113
77,24,6,1,213
77,25,6,1,29
77,26,6,1,68
77,27,7,1,69
77,28,7,1,61
77,29,7,1,26
77,30,7,1,192
77,31,8,1,84
77,32,8,1,74
77,33,8,1,75
77,34,8,1,75
77,35,8,1,49
77,36,9,1,13
77,37,9,1,52
77,38,9,1,57
77,39,9,1,61
77,40,10,1,82
77,41,10,1,3
77,42,10,1,67
77,43,10,1,125
77,44,11,1,132
77,45,11,1,94
77,46,11,1,35
77,47,11,1,230
77,48,11,1,29
77,49,12,1,116
77,50,12,1,270
77,51,12,1,91
77,52,12,1,137
77,53,13,1,41
77,54,13,1,100
77,55,13,1,132
77,56,13,1,33
77,57,14,1,3
77,58,14,1,65
77,59,14,1,22
77,60,14,1,4
77,61,14,1,20
77,62,15,1,25
77,63,15,1,129
77,64,15,1,369
77,65,15,1,11
77,66,16,1,12
77,67,16,1,300
77,68,16,1,903
77,69,16,1,605
77,70,17,1,1
77,71,17,1,21
77,72,17,1,5
77,73,17,1,45
77,74,17,1,346
77,76,18,1,2
77,78,18,1,5
77,80,19,1,29
77,81,19,1,2
77,82,19,1,4
77,88,21,1,794
77,89,21,1,18
77,90,21,1,234
77,91,21,1,62
77,92,22,1,35
77,93,22,1,16
77,94,22,1,31
77,95,22,1,28
77,96,23,1,31
77,97,23,1,11
77,98,23,1,28
77,99,23,1,13
77,100,23,1,25
77,101,24,1,17
77,102,24,1,16
77,103,24,1,22
77,104,24,1,20
77,105,25,1,9
77,1,1,2,46
77,2,1,2,43
77,3,1,2,8
77,4,2,2,4
77,5,2,2,1
77,6,2,2,26
77,7,2,2,142
77,8,2,2,8
77,9,2,2,4
77,10,3,2,35
77,11,3,2,46
77,12,3,2,8
77,13,3,2,40
77,14,4,2,17
77,17,4,2,38
77,18,5,2,17
77,19,5,2,35
77,20,5,2,30
77,22,5,2,37
77,23,6,2,15
77,24,6,2,56
77,25,6,2,27
77,26,6,2,38
77,27,7,2,79
77,28,7,2,17
77,29,7,2,21
77,30,7,2,28
77,31,8,2,52
77,32,8,2,121
77,33,8,2,19
77,34,8,2,33
77,35,8,2,19
77,36,9,2,23
77,37,9,2,25
77,38,9,2,32
77,39,9,2,54
77,40,10,2,51
77,41,10,2,18
77,42,10,2,58
77,43,10,2,23
77,44,11,2,24
77,45,11,2,14
77,46,11,2,36
77,47,11,2,30
77,48,11,2,39
77,49,12,2,44
77,50,12,2,36
77,51,12,2,52
77,52,12,2,16
77,53,13,2,82
77,54,13,2,26
77,55,13,2,45
77,56,13,2,23
77,57,14,2,5
77,58,14,2,2
77,60,14,2,8
77,61,14,2,1
77,62,15,2,1
77,63,15,2,41
77,64,15,2,44
77,72,17,2,1
77,73,17,2,4
77,74,17,2,3
77,75,18,2,3
77,79,19,2,3
77,81,19,2,1
77,82,19,2,3
77,88,21,2,238
77,89,21,2,13
77,90,21,2,34
77,91,21,2,17
77,92,22,2,13
77,93,22,2,40
77,94,22,2,19
77,95,22,2,17
77,96,23,2,187
77,97,23,2,7
77,98,23,2,13
77,99,23,2,18
77,100,23,2,18
77,101,24,2,16
77,102,24,2,16
77,103,24,2,15
77,104,24,2,13
77,105,25,2,19
77,1,1,3,277
77,2,1,3,337
77,3,1,3,30
77,4,2,3,1842
77,5,2,3,249
77,6,2,3,2536
77,7,2,3,158
77,8,2,3,17
77,9,2,3,24
77,10,3,3,680
77,11,3,3,37
77,12,3,3,74
77,13,3,3,133
77,14,4,3,439
77,15,4,3,4
77,16,4,3,364
77,17,4,3,503
77,18,5,3,240
77,19,5,3,450
77,20,5,3,69
77,21,5,3,11
77,22,5,3,66
77,23,6,3,141
77,24,6,3,223
77,25,6,3,232
77,26,6,3,187
77,27,7,3,287
77,28,7,3,237
77,29,7,3,183
77,30,7,3,368
77,31,8,3,257
77,32,8,3,447
77,33,8,3,275
77,34,8,3,327
77,35,8,3,216
77,36,9,3,72
77,37,9,3,443
77,38,9,3,305
77,39,9,3,201
77,40,10,3,2064
77,41,10,3,214
77,42,10,3,217
77,43,10,3,294
77,44,11,3,441
77,45,11,3,362
77,46,11,3,320
77,47,11,3,412
77,48,11,3,269
77,49,12,3,203
77,50,12,3,199
77,51,12,3,289
77,52,12,3,68
77,53,13,3,473
77,54,13,3,113
77,55,13,3,229
77,56,13,3,462
77,57,14,3,102
77,58,14,3,60
77,60,14,3,15
77,61,14,3,226
77,62,15,3,255
77,63,15,3,25
77,64,15,3,119
77,65,15,3,23
77,66,16,3,340
77,67,16,3,29
77,68,16,3,664
77,69,16,3,743
77,70,17,3,1007
77,71,17,3,317
77,72,17,3,1056
77,73,17,3,470
77,74,17,3,492
77,75,18,3,450
77,76,18,3,73
77,80,19,3,420
77,81,19,3,1
77,82,19,3,421
77,88,21,3,458
77,89,21,3,349
77,90,21,3,583
77,91,21,3,208
77,92,22,3,80
77,93,22,3,80
77,94,22,3,60
77,95,22,3,101
77,96,23,3,64
77,97,23,3,132
77,98,23,3,119
77,99,23,3,138
77,100,23,3,178
77,101,24,3,101
77,102,24,3,610
77,103,24,3,106
77,104,24,3,533
77,105,25,3,36
77,1,1,4,309
77,2,1,4,69
77,3,1,4,36
77,4,2,4,19
77,5,2,4,46
77,6,2,4,268
77,7,2,4,120
77,8,2,4,8
77,9,2,4,19
77,10,3,4,147
77,11,3,4,25
77,12,3,4,60
77,13,3,4,463
77,14,4,4,18
77,15,4,4,2
77,16,4,4,13
77,17,4,4,108
77,18,5,4,63
77,19,5,4,39
77,20,5,4,55
77,21,5,4,1
77,22,5,4,90
77,23,6,4,19
77,24,6,4,157
77,25,6,4,81
77,26,6,4,81
77,27,7,4,79
77,28,7,4,41
77,29,7,4,208
77,30,7,4,76
77,31,8,4,241
77,32,8,4,93
77,33,8,4,557
77,34,8,4,231
77,35,8,4,393
77,36,9,4,35
77,37,9,4,62
77,38,9,4,129
77,39,9,4,186
77,40,10,4,153
77,41,10,4,34
77,42,10,4,112
77,43,10,4,68
77,44,11,4,139
77,45,11,4,77
77,46,11,4,231
77,47,11,4,119
77,48,11,4,184
77,49,12,4,85
77,50,12,4,86
77,51,12,4,68
77,52,12,4,274
77,53,13,4,246
77,54,13,4,79
77,55,13,4,1022
77,56,13,4,818
77,57,14,4,243
77,58,14,4,8
77,59,14,4,1
77,60,14,4,6
77,61,14,4,53
77,63,15,4,688
77,64,15,4,183
77,65,15,4,15
77,66,16,4,1
77,67,16,4,37
77,68,16,4,3
77,69,16,4,23
77,71,17,4,9
77,73,17,4,4
77,74,17,4,6
77,75,18,4,18
77,76,18,4,4
77,77,18,4,23
77,78,18,4,1
77,79,19,4,11
77,80,19,4,36
77,81,19,4,37
77,82,19,4,9
77,88,21,4,121
77,89,21,4,20
77,90,21,4,215
77,91,21,4,551
77,92,22,4,36
77,93,22,4,35
77,94,22,4,110
77,95,22,4,33
77,96,23,4,79
77,97,23,4,20
77,98,23,4,40
77,99,23,4,159
77,100,23,4,80
77,101,24,4,72
77,102,24,4,20
77,103,24,4,37
77,104,24,4,127
77,105,25,4,37
78,1,1,1,13
78,2,1,1,34
78,3,1,1,140
78,4,2,1,371
78,5,2,1,592
78,6,2,1,339
78,7,2,1,40
78,8,2,1,3
78,9,2,1,19
78,10,3,1,100
78,11,3,1,2
78,13,3,1,21
78,14,4,1,23
78,15,4,1,189
78,16,4,1,20
78,17,4,1,36
78,18,5,1,35
78,19,5,1,214
78,20,5,1,16
78,21,5,1,8
78,22,5,1,17
78,23,6,1,46
78,24,6,1,202
78,25,6,1,14
78,27,7,1,95
78,28,7,1,42
78,29,7,1,107
78,30,7,1,25
78,31,8,1,37
78,32,8,1,41
78,33,8,1,19
78,34,8,1,34
78,35,8,1,31
78,36,9,1,20
78,37,9,1,55
78,38,9,1,58
78,39,9,1,93
78,40,10,1,60
78,41,10,1,38
78,42,10,1,28
78,43,10,1,19
78,44,11,1,103
78,45,11,1,34
78,46,11,1,34
78,47,11,1,167
78,48,11,1,44
78,49,12,1,68
78,50,12,1,22
78,51,12,1,73
78,52,12,1,42
78,53,13,1,20
78,54,13,1,40
78,55,13,1,71
78,56,13,1,39
78,57,14,1,9
78,58,14,1,191
78,59,14,1,79
78,60,14,1,30
78,61,14,1,15
78,62,15,1,145
78,63,15,1,93
78,64,15,1,29
78,65,15,1,15
78,66,16,1,381
78,67,16,1,53
78,68,16,1,150
78,69,16,1,101
78,72,17,1,2
78,74,17,1,56
78,77,18,1,3
78,78,18,1,30
78,80,19,1,16
78,81,19,1,27
78,82,19,1,16
78,83,20,1,35
78,84,20,1,12
78,85,20,1,68
78,86,20,1,4
78,87,20,1,23
78,88,21,1,450
78,89,21,1,21
78,90,21,1,35
78,91,21,1,17
78,92,22,1,1147
78,93,22,1,102
78,94,22,1,16
78,95,22,1,33
78,96,23,1,137
78,97,23,1,18
78,98,23,1,10
78,99,23,1,27
78,100,23,1,7
78,101,24,1,29
78,102,24,1,15
78,103,24,1,10
78,104,24,1,14
78,105,25,1,5
78,1,1,2,23
78,2,1,2,44
78,3,1,2,65
78,4,2,2,1
78,5,2,2,34
78,6,2,2,32
78,7,2,2,121
78,8,2,2,11
78,9,2,2,11
78,10,3,2,61
78,12,3,2,50
78,13,3,2,37
78,14,4,2,18
78,15,4,2,30
78,16,4,2,10
78,17,4,2,32
78,18,5,2,24
78,19,5,2,9
78,21,5,2,1
78,24,6,2,31
78,25,6,2,29
78,27,7,2,125
78,28,7,2,32
78,29,7,2,22
78,30,7,2,62
78,31,8,2,106
78,32,8,2,50
78,33,8,2,18
78,34,8,2,28
78,35,8,2,97
78,36,9,2,36
78,37,9,2,25
78,38,9,2,115
78,39,9,2,21
78,40,10,2,2
78,41,10,2,195
78,42,10,2,94
78,43,10,2,57
78,44,11,2,237
78,45,11,2,22
78,46,11,2,57
78,47,11,2,79
78,48,11,2,382
78,49,12,2,49
78,50,12,2,53
78,51,12,2,66
78,52,12,2,84
78,53,13,2,21
78,54,13,2,55
78,55,13,2,54
78,56,13,2,6
78,57,14,2,24
78,58,14,2,37
78,59,14,2,64
78,60,14,2,81
78,61,14,2,378
78,62,15,2,51
78,63,15,2,84
78,64,15,2,64
78,65,15,2,30
78,66,16,2,352
78,67,16,2,183
78,69,16,2,2
78,71,17,2,139
78,72,17,2,7
78,73,17,2,2
78,75,18,2,2
78,77,18,2,2
78,79,19,2,4
78,85,20,2,1
78,86,20,2,1
78,87,20,2,134
78,88,21,2,121
78,89,21,2,19
78,90,21,2,30
78,91,21,2,16
78,93,22,2,32
78,94,22,2,22
78,95,22,2,10
78,96,23,2,9
78,97,23,2,9
78,98,23,2,4
78,99,23,2,31
78,100,23,2,19
78,101,24,2,17
78,102,24,2,4
78,103,24,2,13
78,104,24,2,10
78,105,25,2,1
78,1,1,3,120
78,2,1,3,30
78,3,1,3,137
78,4,2,3,164
78,5,2,3,509
78,6,2,3,405
78,7,2,3,397
78,8,2,3,9
78,9,2,3,20
78,10,3,3,168
78,11,3,3,24
78,12,3,3,41
78,13,3,3,104
78,14,4,3,246
78,15,4,3,71
78,16,4,3,69
78,17,4,3,46
78,18,5,3,47
78,19,5,3,42
78,20,5,3,12
78,22,5,3,1
78,23,6,3,1
78,24,6,3,212
78,25,6,3,335
78,26,6,3,187
78,27,7,3,335
78,28,7,3,155
78,29,7,3,190
78,30,7,3,342
78,31,8,3,247
78,32,8,3,301
78,33,8,3,218
78,34,8,3,329
78,35,8,3,172
78,36,9,3,101
78,37,9,3,271
78,38,9,3,249
78,39,9,3,206
78,40,10,3,237
78,41,10,3,335
78,42,10,3,459
78,43,10,3,155
78,44,11,3,222
78,45,11,3,169
78,46,11,3,246
78,47,11,3,285
78,48,11,3,127
78,49,12,3,66
78,50,12,3,345
78,51,12,3,382
78,52,12,3,234
78,53,13,3,82
78,54,13,3,282
78,55,13,3,120
78,56,13,3,46
78,57,14,3,50
78,58,14,3,87
78,59,14,3,84
78,60,14,3,390
78,61,14,3,253
78,62,15,3,161
78,63,15,3,447
78,64,15,3,320
78,65,15,3,229
78,66,16,3,56
78,67,16,3,54
78,68,16,3,617
78,69,16,3,569
78,70,17,3,832
78,71,17,3,480
78,72,17,3,1150
78,73,17,3,338
78,74,17,3,600
78,75,18,3,542
78,76,18,3,46
78,77,18,3,128
78,78,18,3,29
78,79,19,3,180
78,80,19,3,411
78,82,19,3,303
78,84,20,3,600
78,85,20,3,3
78,86,20,3,601
78,87,20,3,1517
78,88,21,3,331
78,89,21,3,335
78,90,21,3,329
78,91,21,3,5
78,92,22,3,2
78,93,22,3,432
78,94,22,3,81
78,95,22,3,16
78,96,23,3,44
78,97,23,3,38
78,98,23,3,75
78,99,23,3,75
78,100,23,3,47
78,101,24,3,79
78,102,24,3,55
78,103,24,3,48
78,104,24,3,158
78,105,25,3,95
78,1,1,4,178
78,2,1,4,479
78,3,1,4,21
78,5,2,4,21
78,6,2,4,120
78,7,2,4,126
78,8,2,4,12
78,9,2,4,135
78,10,3,4,54
78,11,3,4,30
78,12,3,4,3
78,13,3,4,66
78,14,4,4,211
78,15,4,4,128
